brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | ,Platform | OS,Memory | Card slot,Memory | Internal,Memory | ,Main Camera | Single,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Dual,Display | Protection,Platform | Chipset,Platform | CPU,Platform | GPU,Main Camera | Triple,Selfie camera | Features,Memory | Phonebook,Memory | Call records,Main Camera | Quad,Selfie camera | Dual,Battery | Stand-by,Battery | Talk time,Selfie camera | 
huawei,https://www.gsmarena.com/huawei_mate_40_pro+-10550.php,Huawei Mate 40 Pro+,162.9 x 75.5 x 8.8 mm (6.41 x 2.97 x 0.35 in),230 g (8.11 oz),"Glass front, ceramic back, aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"OLED, HDR10, 90Hz","6.76 inches, 115.7 cm 2 (~94.1% screen-to-body ratio)","1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density)",,"Android 10, EMUI 11, no Google Play Services",Nano Memory (uses shared SIM slot),"256GB 8GB RAM, 256GB 12GB RAM",SFS 1.0,,"Laser AF, color spectrum sensor, Leica optics, LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/480fps, 720p@960fps, 720p@3840fps, HDR, gyro-EIS","13 MP, f/2.4, 18mm (ultrawide) TOF 3D, (depth/biometrics sensor)","4K@30/60fps, 1080p@30/60/240fps",Li-Po 4400 mAh,66W wired 50W wireless 5W reverse wireless,,,Kirin 9000 5G (5 nm),Octa-core (1x3.13 GHz Cortex-A77 & 3x2.54 GHz Cortex-A77 & 4x2.05 GHz Cortex-A55),Mali-G78 MP24,,"HDR, panorama",,,"50 MP, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, multi-directional PDAF, OIS 12 MP, f/2.4, (telephoto), PDAF, OIS, 3x optical zoom 8 MP, f/4.4, 240mm (periscope telephoto), PDAF, OIS, 10x optical zoom 20 MP, f/2.4, 14mm (ultrawide), PDAF TOF 3D, (depth)",,,,
huawei,https://www.gsmarena.com/huawei_mate_40_pro-10528.php,Huawei Mate 40 Pro,162.9 x 75.5 x 9.1 mm (Glass) / 9.5mm (Leather),212 g (7.48 oz),"Glass front, glass back or eco leather back, aluminum frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"OLED, HDR10, 90Hz","6.76 inches, 115.7 cm 2 (~94.1% screen-to-body ratio)","1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density)",,"Android 10, EMUI 11, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, Leica optics, LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/480fps, 720p@960fps, 720p@3840fps, HDR, gyro-EIS","13 MP, f/2.4, 18mm (ultrawide) TOF 3D, (depth/biometrics sensor)","4K@30/60fps, 1080p@30/60/240fps",Li-Po 4400 mAh,66W wired 50W wireless 5W reverse wireless,,,Kirin 9000 5G (5 nm),Octa-core (1x3.13 GHz Cortex-A77 & 3x2.54 GHz Cortex-A77 & 4x2.05 GHz Cortex-A55),Mali-G78 MP24,"50 MP, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, multi-directional PDAF 12 MP, f/3.4, 125mm (periscope telephoto), PDAF, OIS, 5x optical zoom 20 MP, f/1.8, 18mm (ultrawide), PDAF","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_40-10553.php,Huawei Mate 40,158.6 x 72.5 x 8.8 mm (Glass) / 9.2mm (Leather),188 g (Glass) / 184 g (Leather) (6.49 oz),"Glass front, glass back or eco leather back, aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,IP53 dust protected and water resistant (vertical water sprays),"OLED, HDR10, 90Hz","6.5 inches, 102.7 cm 2 (~89.3% screen-to-body ratio)",1080 x 2376 pixels (~402 ppi density),,"Android 10, EMUI 11, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, Leica optics, LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240fps, 1080p@960fps, gyro-EIS","13 MP, f/2.4, 18mm (ultrawide)","4K@30/60fps, 1080p@30/60/240fps",Li-Po 4200 mAh,40W wired 40W wireless 5W reverse wired,,,Kirin 9000E 5G (5 nm),Octa-core (1x3.13 GHz Cortex-A77 & 3x2.54 GHz Cortex-A77 & 4x2.05 GHz Cortex-A55),Mali-G78 MP22,"50 MP, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, multi-directional PDAF 8 MP, f/2.4, 85mm (telephoto), PDAF, OIS, 3x optical zoom 16 MP, f/2.2, 17mm (ultrawide)","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_gt_2_porsche_design-10554.php,Huawei Watch GT 2 Porsche Design,46.7 x 46.7 x 11.4 mm (1.84 x 1.84 x 0.45 in),52 g (1.83 oz),"Glass front (Sapphire crystal), ceramic back, titanium frame",No,50m water resistant Compatible with standard 22mm straps,AMOLED,1.39 inches,454 x 454 pixels (~326 ppi density),,Proprietary OS,No,4GB 32MB RAM,eMMC,,,,,,Li-Ion 455 mAh,Wireless,,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_30e_pro_5g-10555.php,Huawei Mate 30E Pro 5G,158.1 x 73.1 x 8.8 mm (6.22 x 2.88 x 0.35 in),198 g (6.98 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 2m for 30 min),"OLED, HDR10","6.53 inches, 108.7 cm 2 (~94.1% screen-to-body ratio)","1176 x 2400 pixels, 18.5:9 ratio (~409 ppi density)",,"Android 10, EMUI 11, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM",UFS 3.0,,"Leica optics, color spectrum sensor, dual-LED dual-tone flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120fps, 1080p@960fps, 720p@7680fps, gyro-EIS","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm TOF 3D, (depth/biometrics sensor)",1080p@30fps,Li-Po 4500 mAh,40W wired 27W wireless Reverse wireless,,,Kirin 990E 5G (7 nm+),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55),Mali-G76 MP14,"40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS 8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom 40 MP, f/1.8, 18mm (ultrawide), 1/1.54"", PDAF TOF 3D, (depth)","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_7_se_5g_youth-10519.php,Huawei nova 7 SE 5G Youth,162.3 x 75 x 8.6 mm (6.39 x 2.95 x 0.34 in),189 g (6.67 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, HDR10","6.5 inches, 102.0 cm 2 (~83.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",No,128GB 8GB RAM,,,"LED flash, Panorama, HDR","4K@30fps, 1080p@30fps","16 MP, f/2.0, (wide)",1080p@30fps,Li-Po 4000 mAh,"40W wired, 70% in 30 min 5W reverse wired",,,Mediatek Dimensity 800U (7 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC3,,HDR,,,"64 MP, f/1.8, 26mm (wide), PDAF 8 MP, f/2.4, 17mm (ultrawide) 2 MP (macro) Auxiliary lens",,,,
huawei,https://www.gsmarena.com/huawei_y7a-10546.php,Huawei Y7a,165.7 x 76.9 x 9.3 mm (6.52 x 3.03 x 0.37 in),206 g (7.27 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.67 inches, 107.4 cm 2 (~84.3% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",,,"LED flash, HDR, panorama",1080p@30/60fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 5000 mAh,"22.5W wired, 46% in 30 min",,,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide), 1/4.0"", 1.12µm 2 MP (macro) Auxiliary lens",,,,
huawei,https://www.gsmarena.com/huawei_p_smart_2021-10475.php,Huawei P smart 2021,165.7 x 76.9 x 9.3 mm (6.52 x 3.03 x 0.37 in),206 g (7.27 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.67 inches, 107.4 cm 2 (~84.3% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",,,"LED flash, HDR, panorama",1080p@30/60fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 5000 mAh,"22.5W wired, 46% in 30 min",,,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide), 1/4.0"", 1.12µm 2 MP (macro) Auxiliary lens",,,,
huawei,https://www.gsmarena.com/huawei_matepad_5g-10450.php,Huawei MatePad 5G,245.2 x 155 x 7.5 mm (9.65 x 6.10 x 0.30 in),460 g (1.01 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM,Stylus support,"IPS LCD, 470 nits (typ)","10.4 inches, 307.9 cm 2 (~81.0% screen-to-body ratio)","1200 x 2000 pixels, 5:3 ratio (~224 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC,128GB 6GB RAM,,"8 MP, AF","LED flash, HDR, panorama",1080p@30fps,8 MP,1080p@30fps,Li-Po 7250 mAh,22.5W wired,,,Kirin 820 5G (7 nm),Octa-core (1x2.36 GHz Cortex-A76 & 3x2.22 GHz Cortex-A76 & 4x1.84 GHz Cortex-A55),Mali-G57 (6-core),,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_gt_2_pro-10426.php,Huawei Watch GT 2 Pro,46.7 x 46.7 x 11.4 mm (1.84 x 1.84 x 0.45 in),52 g (1.83 oz),"Glass front (Sapphire crystal), ceramic back, titanium frame",No,50m water resistant Compatible with standard 22mm straps,AMOLED,1.39 inches,454 x 454 pixels (~326 ppi density),,Huawei Lite OS,No,4GB 32MB RAM,eMMC,,,,,,Li-Ion 455 mAh,Wireless,,,Kirin A1,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_y9a-10429.php,Huawei Y9a,163.5 x 76.5 x 9 mm (6.44 x 3.01 x 0.35 in),197 g (6.95 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.63 inches, 106.1 cm 2 (~84.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~397 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM",UFS 2.1,,"Quad-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","Motorized pop-up  16 MP, f/2.2, (wide), 1/3.1"", 1.0µm",1080p@30fps,Li-Po 4200 mAh or 4300 mAh (region dependent),22.5W / 40W wired (region dependent),,,Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,,HDR,,,"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide) 2 MP (macro) Auxiliary lens",,,,
huawei,https://www.gsmarena.com/huawei_enjoy_20_plus_5g-10417.php,Huawei Enjoy 20 Plus 5G,163.5 x 76.5 x 9 mm (6.44 x 3.01 x 0.35 in),197 g (6.95 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.63 inches, 106.1 cm 2 (~84.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~397 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM",UFS 2.1,,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps","Motorized pop-up  16 MP, f/2.2, (wide), 1/3.1"", 1.0µm",1080p@30fps,Li-Po 4200 mAh,40W wired,,,Mediatek Dimensity 720 (7 nm),Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide) 2 MP (macro)",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_20_5g-10418.php,Huawei Enjoy 20 5G,165.2 x 76 x 9.2 mm (6.50 x 2.99 x 0.36 in),188 g (6.63 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.6 inches, 105.2 cm 2 (~83.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Li-Po 5000 mAh,10W wired,,,Mediatek Dimensity 720 (7 nm),Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,"13 MP, f/1.8, 26mm (wide), PDAF 5 MP, f/2.2, 120˚ (ultrawide) 2 MP (macro)",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_fit-10427.php,Huawei Watch Fit,46 x 30 x 10.7 mm (1.81 x 1.18 x 0.42 in),21 g (0.74 oz),"Glass front, plastic back, plastic frame",No,5ATM water resistant,AMOLED,1.64 inches,280 x 456 pixels (~326 ppi density),,Proprietary OS,No,4GB,eMMC,,,,,,Li-Ion,,,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_10_8-10362.php,Huawei MatePad 10.8,257 x 170 x 7.2 mm (10.12 x 6.69 x 0.28 in),500 g (1.10 lb),,Nano-SIM (cellular model only),Stylus support,IPS LCD,"10.8 inches, 338.2 cm 2 (~77.4% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~280 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC,"64GB 6GB RAM, 128GB 6GB RAM, 256GB 6GB RAM",,"13 MP, f/1.8, AF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Li-Po 7500 mAh,18W wired,,,Kirin 990 (7 nm),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55),Mali-G76 MP16,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_t_10s-10494.php,Huawei MatePad T 10s,240.2 x 159 x 7.9 mm (9.46 x 6.26 x 0.31 in),450 g (0.99 lb),,Nano-SIM (cellular model only),Stylus support,IPS LCD,"10.1 inches, 295.8 cm 2 (~77.4% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",eMMC 5.1,"5 MP, f/2.2, PDAF","HDR, panorama",1080p@30fps,"2 MP, f/2.4",,Li-Po 5100 mAh,10W wired,,,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_tablet_2-10363.php,Huawei Enjoy Tablet 2,240.2 x 159 x 7.9 mm (9.46 x 6.26 x 0.31 in),450 g (0.99 lb),,No,Stylus support,IPS LCD,"10.1 inches, 295.8 cm 2 (~77.4% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC,"64GB 4GB RAM, 128GB 4GB RAM",,"5 MP, f/2.2, PDAF","HDR, panorama",1080p@30fps,"2 MP, f/2.4",,Li-Po 5100 mAh,10W wired,,,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_children_s_watch_4x-10364.php,Huawei Children's Watch 4X,53 x 45.7 x 14.7 mm (2.09 x 1.80 x 0.58 in),67.7 g (2.40 oz),,Nano-SIM,5ATM water resistant 50m water resistant,AMOLED,1.41 inches,320 x 360 pixels (~342 ppi density),,Proprietary OS,No,16GB 1GB RAM,eMMC 4.5,"8 MP, f/2.0, 23mm (wide), AF",,,"5 MP, f/2.2, (wide)",,Li-Ion 800 mAh,"10W wired Wireless, 50% in 20 min",,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_20_pro-10299.php,Huawei Enjoy 20 Pro,160 x 75.3 x 8.4 mm (6.30 x 2.96 x 0.33 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.5 inches, 102.0 cm 2 (~84.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM",UFS 2.1,,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0",1080p@30fps,Li-Po 4000 mAh,22.5W wired,,,Mediatek Dimensity 800 (7 nm),Octa-core (4x2.0 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),Mali-G57MP4,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide) 2 MP (macro)",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_z_5g-10252.php,Huawei Enjoy Z 5G,160 x 75.3 x 8.4 mm (6.30 x 2.96 x 0.33 in),182 g (6.42 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.5 inches, 102.0 cm 2 (~84.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0",1080p@30fps,Li-Po 4000 mAh,22.5W wired,,,Mediatek Dimensity 800 (7 nm),Octa-core (4x2.0 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),Mali-G57MP4,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide) 2 MP (macro)",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_p_smart_s-10292.php,Huawei P Smart S,157.4 x 73.2 x 7.8 mm (6.20 x 2.88 x 0.31 in),163 g (5.75 oz),,Nano-SIM + Nano-SIM,,OLED,"6.3 inches, 95.8 cm 2 (~83.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~418 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),128GB 4GB RAM,,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0",1080p@30fps,Li-Po 4000 mAh,10W wired,,,Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_y8p-10249.php,Huawei Y8p,157.4 x 73.2 x 7.8 mm (6.20 x 2.88 x 0.31 in),163 g (5.75 oz),,Nano-SIM + Nano-SIM,,OLED,"6.3 inches, 95.8 cm 2 (~83.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~418 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0",1080p@30fps,Li-Po 4000 mAh,10W wired,,,Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.4, 120˚ (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_p40_lite_5g-10236.php,Huawei P40 lite 5G,162.3 x 75 x 8.6 mm (6.39 x 2.95 x 0.34 in),189 g (6.67 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, HDR10","6.5 inches, 102.0 cm 2 (~83.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM",,,"LED flash, Panorama, HDR","4K@30fps, 1080p@30fps","16 MP, f/2.0, (wide)",1080p@30fps,Li-Po 4000 mAh,"40W wired, 70% in 30 min 5W reverse wired",,,Kirin 820 5G (7 nm),Octa-core (1x2.36 GHz Cortex-A76 & 3x2.22 GHz Cortex-A76 & 4x1.84 GHz Cortex-A55),Mali-G57 (6-core),,HDR,,,"64 MP, f/1.8, 26mm (wide), PDAF 8 MP, f/2.4, 17mm (ultrawide) 2 MP (macro) Auxiliary lens",,,,
huawei,https://www.gsmarena.com/huawei_p30_pro_new_edition-10219.php,Huawei P30 Pro New Edition,158 x 73.4 x 8.4 mm (6.22 x 2.89 x 0.33 in),192 g (6.77 oz),"Glass front (Aluminosilicate glass), glass back (Aluminosilicate glass), aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 2m for 30 min),"OLED, HDR10","6.47 inches, 102.8 cm 2 (~88.6% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)",,"Android 10, EMUI 12, Google Play Services",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 256GB 8GB RAM",UFS 3.0,,"Leica optics, color spectrum sensor, dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",1080p@30fps,Li-Po 4200 mAh,"40W wired, 70% in 30 min 15W wireless Reverse wireless",,,Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS 8 MP, f/3.4, 125mm (periscope telephoto), 1/4.0"", PDAF, OIS, 5x optical zoom, 10x hybrid zoom 20 MP, f/2.2, 16mm (ultrawide), 1/2.7"", PDAF TOF 3D, (depth)",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_t8-10231.php,Huawei MatePad T8,199.7 x 121.1 x 8.6 mm (7.86 x 4.77 x 0.34 in),310 g (10.93 oz),,Nano-SIM (cellular model only),,IPS LCD,"8.0 inches, 185.6 cm 2 (~76.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,"Android 10, EMUI 10, no Google Play Services",microSDXC,"16GB 2GB RAM, 32GB 2GB RAM, 32GB 3GB RAM",eMMC 5.1,"5 MP, f/2.2",,1080p@30fps,"2 MP, f/2.4",,Li-Po 5100 mAh,,,,Mediatek MT8768,Octa-core (4x2.0 GHz Cortex-A53 & 4x1.50 GHz Cortex A53),PowerVR GE8320,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_y8s-10227.php,Huawei Y8s,162.4 x 77.1 x 8.1 mm (6.39 x 3.04 x 0.32 in),180 g (6.35 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"6.5 inches, 103.7 cm 2 (~82.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~396 ppi density)",,"Android 9.0 (Pie), EMUI 9.1, Google Play Services",microSDXC,"64GB 4GB RAM, 128GB 4GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,,1080p@30fps,Li-Po 4000 mAh,10W wired,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF Auxiliary lens",,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,,"8 MP, f/2.0, (wide) 2 MP, f/2.4, (depth)",,,
huawei,https://www.gsmarena.com/huawei_y6p-10222.php,Huawei Y6p,159.1 x 74.1 x 9 mm (6.26 x 2.92 x 0.35 in),185 g (6.53 oz),"Glass front, plastic back, plastic frame",· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"6.3 inches, 95.8 cm 2 (~81.3% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~278 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 5000 mAh,10W wired Reverse wired,,,Mediatek MT6762R Helio P22 (12 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),PowerVR GE8320,"13 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 120˚ (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_y5p-10223.php,Huawei Y5p,146.5 x 70.9 x 8.4 mm (5.77 x 2.79 x 0.33 in),144 g (5.08 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"5.45 inches, 76.7 cm 2 (~73.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",,"Android 10, EMUI 10.1, no Google Play Services",microSDXC (dedicated slot),32GB 2GB RAM,eMMC 5.1,"8 MP, f/2.0, (wide), AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",1080p@30fps,Li-Po 3020 mAh,,,,Mediatek MT6762R Helio P22 (12 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),PowerVR GE8320,,,,,,,,,
